OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
2208,300,21,2014-03-09,2014-03-23,2014-03-19,1,96.36,Zoomzone,57 Morningstar Plaza,Verenchanka,,,Ukraine
2209,321,63,2014-01-07,2014-01-21,2014-01-17,1,76.66,Linktype,0459 Pawling Hill,Jasieniec,,,Poland
2210,90,2,2013-12-24,2014-01-07,2014-01-03,1,32.72,Realcube,293 Elmside Place,Nowa Sól,,,Poland
2211,346,95,2014-04-25,2014-05-09,2014-05-05,1,48.57,Kwimbee,455 Continental Junction,Ōiso,,,Japan
2212,410,21,2014-04-20,2014-05-04,2014-04-30,3,17.21,Devshare,72 Cambridge Way,Aquia,,,Peru
2213,282,25,2014-10-17,2014-10-31,2014-10-27,3,32.83,Roombo,9849 3rd Pass,Rawa Mazowiecka,,,Poland
2214,467,73,2014-02-25,2014-03-11,2014-03-07,1,27.3,Zoonoodle,71859 Chive Alley,Javānrūd,,,Iran
2215,865,19,2014-03-27,2014-04-10,2014-04-06,1,54.13,Trunyx,459 Hollow Ridge Point,Langjun,,,China
2216,722,48,2014-11-06,2014-11-20,2014-11-16,2,13.06,Skalith,44 Anhalt Drive,Huasahuasi,,,Peru
2217,375,20,2014-09-10,2014-09-24,2014-09-20,1,40.66,Skipstorm,5 Myrtle Road,Xinhua,,,China
2218,829,19,2014-02-08,2014-02-22,2014-02-18,3,45.93,Flashpoint,65333 Dorton Circle,Gunungkendeng,,,Indonesia
2219,251,15,2014-01-23,2014-02-06,2014-02-02,1,53.81,Vitz,4151 Susan Drive,Millet,,,Canada
2220,745,14,2013-12-06,2013-12-20,2013-12-16,1,62.06,Podcat,45 Ohio Plaza,Gukovo,,,Russia
2221,138,72,2013-12-19,2014-01-02,2013-12-29,1,25.55,Meeveo,34375 Beilfuss Parkway,Thị Trấn Cẩm Thủy,,,Vietnam
2222,837,87,2014-01-20,2014-02-03,2014-01-30,1,13.75,Demizz,5775 East Road,Kuangyuan,,,China
2223,459,67,2014-01-27,2014-02-10,2014-02-06,3,24.74,Skalith,8616 Johnson Plaza,Syevyerodonets’k,,,Ukraine
2224,866,96,2013-11-29,2013-12-13,2013-12-09,2,44.15,Reallinks,3 Quincy Junction,Ya’ngan,,,China
2225,644,13,2013-12-23,2014-01-06,2014-01-02,3,26.37,Ainyx,403 Tony Point,Kawm Ḩamādah,,,Egypt
2226,120,5,2014-08-17,2014-08-31,2014-08-27,2,62.4,LiveZ,185 Bowman Avenue,La Esperanza,Tamaulipas,87076,Mexico
2227,298,5,2014-10-07,2014-10-21,2014-10-17,2,56.28,Flashdog,63401 Crownhardt Way,Batuna Satu,,,Indonesia
2228,458,20,2014-01-19,2014-02-02,2014-01-29,1,8.15,Quinu,2990 Trailsway Lane,Jinchuan,,,China
2229,471,7,2014-07-12,2014-07-26,2014-07-22,1,93.3,Kwimbee,40474 Marcy Lane,Uchimaru,,,Japan
2230,607,13,2013-11-29,2013-12-13,2013-12-09,2,81.72,Digitube,36 Lakeland Terrace,Piraquara,,,Brazil
2231,39,78,2014-11-21,2014-12-05,2014-12-01,1,81.9,Muxo,870 Drewry Parkway,Kamyzyak,,,Russia
2232,490,40,2014-04-04,2014-04-18,2014-04-14,3,28.77,Eamia,1926 Vera Parkway,Sịa,,,Vietnam
2233,397,48,2014-03-24,2014-04-07,2014-04-03,1,28.49,Innojam,2 Declaration Trail,Mabuttal East,,,Philippines
2234,620,58,2014-06-28,2014-07-12,2014-07-08,1,36.14,Edgepulse,84122 Tomscot Trail,Ryjewo,,,Poland
2235,687,97,2014-09-09,2014-09-23,2014-09-19,2,84.32,Youfeed,852 Hovde Court,Wenceslau Braz,,,Brazil
2236,598,50,2014-10-28,2014-11-11,2014-11-07,1,64.18,Vinte,349 Mariners Cove Avenue,Chambishi,,,Zambia
2237,765,7,2014-11-12,2014-11-26,2014-11-22,1,12.84,Gigazoom,7912 Bobwhite Pass,Kuivaniemi,,,Finland
2238,674,16,2014-07-30,2014-08-13,2014-08-09,2,89.27,Katz,1934 Magdeline Hill,Catarina,,,Nicaragua
2239,775,87,2014-10-30,2014-11-13,2014-11-09,2,41.69,Dazzlesphere,64 Talisman Place,Calape,,,Philippines
2240,310,43,2014-10-19,2014-11-02,2014-10-29,3,45.68,Chatterpoint,321 Corscot Alley,Botucatu,,,Brazil
2241,283,60,2014-11-11,2014-11-25,2014-11-21,2,2.33,Babbleblab,559 Di Loreto Plaza,Kelodan,,,Indonesia
2242,412,40,2014-01-24,2014-02-07,2014-02-03,1,92.75,Kanoodle,2129 La Follette Way,Yuhe,,,China
2243,57,3,2014-04-16,2014-04-30,2014-04-26,1,59.81,Fivespan,233 Evergreen Trail,Mandikbatu,,,Indonesia
2244,841,80,2014-07-15,2014-07-29,2014-07-25,2,82.58,Meembee,16 Arrowood Pass,Bełchatów,,,Poland
2245,883,3,2014-04-17,2014-05-01,2014-04-27,1,49.08,Dynabox,1 Sutteridge Lane,Umeå,Västerbotten,907 31,Sweden
2246,552,97,2014-02-09,2014-02-23,2014-02-19,1,39.88,Rhyzio,04 Judy Avenue,Ciénega,,,Colombia
2247,541,9,2014-04-28,2014-05-12,2014-05-08,3,48.34,Skyble,51228 Sunnyside Circle,Areni,,,Armenia
2248,113,21,2014-09-16,2014-09-30,2014-09-26,3,8.35,Skyndu,976 Crest Line Park,Oranzherei,,,Russia
2249,524,12,2014-07-17,2014-07-31,2014-07-27,3,2.18,Kwilith,6807 Longview Trail,Ustrzyki Dolne,,,Poland
2250,148,21,2014-08-11,2014-08-25,2014-08-21,1,80.81,Voonte,67114 Trailsway Road,Don Chedi,,,Thailand
2251,847,20,2013-12-20,2014-01-03,2013-12-30,2,24.43,Youtags,61452 Huxley Center,Nangan,,,Taiwan
2252,643,51,2014-02-16,2014-03-02,2014-02-26,1,57.86,Aimbu,9 Blue Bill Park Crossing,Dedza,,,Malawi
2253,461,32,2014-04-27,2014-05-11,2014-05-07,1,33.79,Demimbu,835 Clemons Circle,Pesqueira,,,Brazil
2254,866,76,2013-12-21,2014-01-04,2013-12-31,3,71.66,Quatz,9 Lillian Alley,Lianzhu,,,China
2255,176,75,2013-12-24,2014-01-07,2014-01-03,3,95.85,Tambee,47 Anthes Way,Xingren,,,China
2256,846,32,2014-03-12,2014-03-26,2014-03-22,2,54.16,Quinu,7 Norway Maple Hill,Nanping,,,China
2257,665,3,2014-01-30,2014-02-13,2014-02-09,3,46.59,Chatterbridge,281 Porter Drive,Quibal,,,Philippines
2258,606,87,2013-12-28,2014-01-11,2014-01-07,1,52.53,Realcube,957 Bay Street,Ust’-Kalmanka,,,Russia
2259,573,57,2014-10-26,2014-11-09,2014-11-05,3,66.59,Trilia,94402 Bultman Road,Dumingag,,,Philippines
2260,518,3,2014-02-02,2014-02-16,2014-02-12,2,14.78,Dabjam,9504 North Crossing,Brckovljani,,,Croatia
2261,210,81,2014-09-07,2014-09-21,2014-09-17,2,59.96,Skimia,6647 Waubesa Lane,Jiashan,,,China
2262,356,32,2014-01-04,2014-01-18,2014-01-14,3,41.78,Gigabox,938 Randy Trail,San Antonio,San Luis Potosi,78436,Mexico
2263,293,52,2014-03-17,2014-03-31,2014-03-27,1,4.38,Centizu,80 Acker Terrace,Fantan,,,Armenia
2264,205,12,2014-03-26,2014-04-09,2014-04-05,1,68.63,Devbug,6857 Hoard Park,Klimontów,,,Poland
2265,552,79,2014-10-08,2014-10-22,2014-10-18,3,97.98,Youfeed,83907 Bluestem Park,Trŭn,,,Bulgaria
2266,662,83,2014-10-10,2014-10-24,2014-10-20,2,98.5,LiveZ,324 Goodland Pass,Vybor,,,Russia
2267,194,71,2013-12-24,2014-01-07,2014-01-03,2,93.57,Realpoint,216 Oakridge Park,Huya,,,China
2268,165,53,2014-03-12,2014-03-26,2014-03-22,1,69.64,Mymm,38040 Dexter Avenue,Duqu,,,China
2269,719,65,2014-08-13,2014-08-27,2014-08-23,3,87.27,Meedoo,110 Cody Drive,Kazlų Rūda,,,Lithuania
2270,108,54,2014-03-04,2014-03-18,2014-03-14,1,8.39,Tagchat,1 Arkansas Road,Boston,Massachusetts,02203,United States
2271,597,6,2013-12-29,2014-01-12,2014-01-08,3,75.61,Meedoo,32 Lighthouse Bay Road,Tân Hưng,,,Vietnam
2272,699,34,2014-08-20,2014-09-03,2014-08-30,1,68.51,Dynabox,23 Badeau Center,Inyati,,,Zimbabwe
2273,799,40,2014-05-29,2014-06-12,2014-06-08,1,46.74,Devify,84 Bluejay Street,Agat Village,,,Guam
2274,404,28,2014-07-06,2014-07-20,2014-07-16,2,38.36,Quire,94 Morrow Hill,Jiaoxie,,,China
2275,303,83,2014-02-13,2014-02-27,2014-02-23,2,68.21,Kazio,102 Mitchell Terrace,Blagoveshchenka,,,Russia
2276,561,97,2014-02-18,2014-03-04,2014-02-28,2,88.97,Oyoyo,12 Melody Park,Zhangjiang,,,China
2277,375,20,2014-07-30,2014-08-13,2014-08-09,1,86.91,Mydeo,46 La Follette Junction,Qarah Bāgh,,,Afghanistan
2278,74,8,2014-06-22,2014-07-06,2014-07-02,3,15.19,Buzzbean,39186 Fallview Road,Korczew,,,Poland
2279,297,65,2014-04-08,2014-04-22,2014-04-18,2,87.95,Gigabox,9469 Vidon Circle,Muleba,,,Tanzania
2280,337,94,2014-04-02,2014-04-16,2014-04-12,2,29.15,Teklist,55 Maple Wood Parkway,Xiashuitou,,,China
2281,282,94,2014-05-18,2014-06-01,2014-05-28,2,12.19,Realmix,8 Lighthouse Bay Terrace,Zhangcunping,,,China
2282,844,97,2014-06-16,2014-06-30,2014-06-26,2,89.87,Trudeo,20 Aberg Lane,Zambrów,,,Poland
2283,808,43,2013-12-28,2014-01-11,2014-01-07,1,27.21,Mynte,97030 Grim Street,Muang Pakxan,,,Laos
2284,49,43,2014-08-15,2014-08-29,2014-08-25,1,14.18,Twimm,41 High Crossing Point,Dzuunmod,,,Mongolia
2285,867,13,2013-12-25,2014-01-08,2014-01-04,1,61.72,Feednation,8 Daystar Parkway,Xijiao,,,China
2286,476,73,2014-11-08,2014-11-22,2014-11-18,3,63.79,Vitz,7764 Lawn Court,Petropavlovsk,,,Kazakhstan
2287,634,93,2014-02-19,2014-03-05,2014-03-01,2,18.73,Thoughtbridge,64545 Transport Alley,Samashki,,,Russia
2288,584,36,2014-01-11,2014-01-25,2014-01-21,2,24.1,Minyx,9 Moland Alley,Kolsh,,,Albania
2289,673,82,2014-05-21,2014-06-04,2014-05-31,1,9.47,Wordware,79079 Katie Center,Zmiennica,,,Poland
2290,251,92,2013-12-24,2014-01-07,2014-01-03,3,71.15,Jaxworks,297 Packers Avenue,Suchedniów,,,Poland
2291,163,50,2014-03-10,2014-03-24,2014-03-20,2,10.91,BlogXS,0233 Jackson Hill,Sośno,,,Poland
2292,867,2,2014-06-12,2014-06-26,2014-06-22,1,38.54,Topiclounge,13 South Center,Darvi,,,Mongolia
2293,160,5,2013-11-30,2013-12-14,2013-12-10,2,60.05,Aivee,1 Westend Crossing,Prnjavor,,,Serbia
2294,455,33,2014-10-25,2014-11-08,2014-11-04,2,21.78,Avamba,3 Fisk Way,Bondoboghila,,,Indonesia
2295,176,20,2014-11-18,2014-12-02,2014-11-28,1,75.14,Thoughtmix,9 Canary Circle,Shujāābād,,,Pakistan
2296,136,29,2013-12-29,2014-01-12,2014-01-08,1,35.23,Thoughtsphere,91686 Bunker Hill Parkway,Nantes,Pays de la Loire,44265 CEDEX 2,France
2297,452,17,2014-07-24,2014-08-07,2014-08-03,1,42.6,Geba,8413 Del Sol Point,Ol Kalou,,,Kenya
2298,746,98,2013-12-19,2014-01-02,2013-12-29,2,16.56,Janyx,3 Mifflin Way,Vänersborg,Västra Götaland,462 87,Sweden
2299,89,78,2014-05-18,2014-06-01,2014-05-28,2,47.15,Photofeed,79410 Mitchell Crossing,Dongba,,,China
2300,765,17,2014-04-06,2014-04-20,2014-04-16,2,43.3,Thoughtblab,5 Del Mar Hill,Marseille,Provence-Alpes-Côte d'Azur,13327 CEDEX 15,France
2301,221,33,2014-01-19,2014-02-02,2014-01-29,1,99.09,Topiczoom,2 Bowman Park,Daugavgrīva,,,Latvia
2302,108,74,2014-01-23,2014-02-06,2014-02-02,1,96.49,Livetube,00440 Westerfield Point,Liuyuan,,,China
2303,858,53,2014-10-04,2014-10-18,2014-10-14,3,43.87,Zoombox,4 Judy Avenue,Changning,,,China
2304,54,51,2014-09-28,2014-10-12,2014-10-08,3,77.04,Gigabox,894 Green Ridge Hill,Dorūd,,,Iran
2305,883,76,2014-06-08,2014-06-22,2014-06-18,2,40.32,Skippad,1752 Butterfield Avenue,Karangarjo,,,Indonesia
2306,531,77,2014-10-16,2014-10-30,2014-10-26,2,41.1,Brainlounge,77 Saint Paul Place,Јегуновце,,,Macedonia
2307,453,54,2013-12-14,2013-12-28,2013-12-24,3,12.64,Photospace,80556 Ramsey Hill,Kotel’va,,,Ukraine
2308,636,64,2014-05-31,2014-06-14,2014-06-10,1,26.09,Fliptune,17 Union Place,Arrabal,Leiria,2420-005,Portugal
2309,329,44,2013-12-08,2013-12-22,2013-12-18,1,66.25,Skiba,0 Cherokee Street,Siemiątkowo,,,Poland
2310,40,71,2014-06-12,2014-06-26,2014-06-22,3,54.62,Yozio,046 Graceland Drive,Boskovice,,,Czech Republic
2311,386,99,2014-03-21,2014-04-04,2014-03-31,3,27.54,Voomm,83 Manley Junction,Vargem Grande Paulista,,,Brazil
2312,406,11,2014-02-09,2014-02-23,2014-02-19,1,25.43,Devpoint,1 Continental Terrace,Bator,,,Indonesia
2313,94,94,2014-03-22,2014-04-05,2014-04-01,2,57.67,Blogtags,5156 Clarendon Plaza,Sandao,,,China
2314,62,55,2014-06-03,2014-06-17,2014-06-13,2,85.65,Photospace,7 Sutherland Hill,Kathu,,,Thailand
2315,540,55,2014-11-21,2014-12-05,2014-12-01,1,86.4,Devbug,47 Tomscot Crossing,Likhobory,,,Russia
2316,614,6,2014-09-04,2014-09-18,2014-09-14,2,66.7,Flashspan,61281 Loeprich Way,Pandan Niog,,,Philippines
2317,616,94,2014-06-17,2014-07-01,2014-06-27,3,94.64,Katz,35 Burrows Junction,Songshu,,,China
2318,227,32,2014-06-12,2014-06-26,2014-06-22,3,29.45,Feedspan,9294 Roth Parkway,Berezayka,,,Russia
2319,359,48,2013-11-26,2013-12-10,2013-12-06,1,70.72,Dynazzy,51 Mcguire Court,Obala,,,Cameroon
2320,654,95,2014-06-16,2014-06-30,2014-06-26,2,86.23,Rhycero,8 Monterey Place,Cimanggu Girang,,,Indonesia
2321,82,67,2014-01-23,2014-02-06,2014-02-02,3,97,Wordpedia,93925 Tennessee Street,Baykalovo,,,Russia
2322,100,40,2014-03-11,2014-03-25,2014-03-21,2,25.25,Meedoo,78 Trailsway Terrace,Bazi,,,China
2323,285,49,2014-10-11,2014-10-25,2014-10-21,3,93.98,Bubblemix,6985 Fair Oaks Point,San Antonio,Nuevo Leon,64103,Mexico
2324,247,71,2014-06-30,2014-07-14,2014-07-10,1,51.19,Jaxworks,13900 Lawn Parkway,Lom Sak,,,Thailand
2325,705,77,2014-05-25,2014-06-08,2014-06-04,2,83.34,Innojam,55158 Westerfield Hill,Černilov,,,Czech Republic
2326,524,14,2014-08-29,2014-09-12,2014-09-08,1,65.5,Blogtags,0 Buell Circle,Ceuta,Ceuta,51005,Spain
2327,550,3,2014-09-11,2014-09-25,2014-09-21,3,95.27,Youspan,923 Barby Street,Kiangan,,,Philippines
2328,669,100,2014-10-07,2014-10-21,2014-10-17,3,9.5,Realbuzz,57965 Division Road,Novosil’,,,Russia
2329,895,97,2014-04-15,2014-04-29,2014-04-25,3,31.31,Gigazoom,47258 Schurz Hill,Jamālpur,,,Bangladesh
2330,828,4,2014-10-16,2014-10-30,2014-10-26,2,74.4,Shufflebeat,788 Katie Street,Tagoloan,,,Philippines
2331,902,33,2014-04-02,2014-04-16,2014-04-12,2,43.32,Photolist,81 Spenser Alley,Hongtu,,,China
2332,132,5,2014-07-19,2014-08-02,2014-07-29,2,74.72,Lajo,1 Debs Alley,Nador,,,Morocco
2333,730,96,2014-06-19,2014-07-03,2014-06-29,2,42.9,Twitterlist,285 Rigney Lane,Orlovskiy,,,Russia
2334,678,93,2014-06-17,2014-07-01,2014-06-27,2,95.29,Myworks,5188 Forest Run Parkway,Beihuaidian,,,China
2335,544,43,2014-09-21,2014-10-05,2014-10-01,1,19.2,Gabspot,3852 Melrose Avenue,Fengpo,,,China
2336,332,61,2014-09-02,2014-09-16,2014-09-12,1,7.88,Skyba,7728 Caliangt Hill,Pasirtundun,,,Indonesia
2337,325,96,2014-03-24,2014-04-07,2014-04-03,2,52.49,Katz,8 Lakewood Gardens Lane,Verd,,,Slovenia
2338,440,92,2014-07-01,2014-07-15,2014-07-11,3,44.76,Twitterwire,88 Fairview Park,Xiagang,,,China
2339,615,29,2014-09-02,2014-09-16,2014-09-12,3,85.17,Roombo,32 Beilfuss Street,Quebrada Larga,,,Honduras
2340,367,65,2014-07-11,2014-07-25,2014-07-21,2,46.05,Innojam,41 Weeping Birch Street,Kuala Terengganu,Terengganu,20551,Malaysia
2341,308,59,2013-11-24,2013-12-08,2013-12-04,2,8.89,Yodoo,92 Oxford Point,Qalqaman,,,Kazakhstan
2342,716,65,2014-02-24,2014-03-10,2014-03-06,3,53.36,Yakidoo,205 Rockefeller Center,Taiping,,,China
2343,53,74,2014-04-30,2014-05-14,2014-05-10,3,85.91,Jaloo,4339 Shasta Road,Autun,Bourgogne,71404 CEDEX,France
2344,120,47,2013-12-23,2014-01-06,2014-01-02,1,20.09,Twinder,53519 Thierer Place,Youssoufia,,,Morocco
2345,436,1,2014-09-30,2014-10-14,2014-10-10,3,76.5,Skyba,1 Maple Lane,Kabul,,,Afghanistan
2346,425,22,2014-01-09,2014-01-23,2014-01-19,1,68.2,Thoughtworks,37940 Pawling Crossing,Mae Hi,,,Thailand
2347,259,25,2014-05-03,2014-05-17,2014-05-13,2,81.87,Divape,4 Barnett Plaza,Puan,,,South Korea
2348,742,8,2014-09-28,2014-10-12,2014-10-08,2,1.8,Blogtag,9 David Way,Inyati,,,Zimbabwe
2349,451,40,2013-12-20,2014-01-03,2013-12-30,1,95.65,Dabtype,40 Kennedy Park,Markaryd,Kronoberg,285 35,Sweden
2350,719,66,2014-11-07,2014-11-21,2014-11-17,2,61.67,Jatri,79750 Hollow Ridge Place,Agía Triáda,,,Greece
2351,149,60,2014-03-16,2014-03-30,2014-03-26,3,55.88,Twitterbridge,361 Nancy Place,Hadāli,,,Pakistan
2352,211,83,2014-03-07,2014-03-21,2014-03-17,3,61.8,Fanoodle,05560 Prentice Trail,Kista,Stockholm,164 35,Sweden
2353,826,44,2013-12-22,2014-01-05,2014-01-01,1,95.17,Jatri,6 Kensington Crossing,Bánica,,,Dominican Republic
2354,6,42,2014-04-09,2014-04-23,2014-04-19,2,1.67,Zoonder,3 Prentice Trail,Safonovo,,,Russia
2355,24,62,2014-04-01,2014-04-15,2014-04-11,2,48.47,Fatz,15559 Sutteridge Trail,Rogachëvo,,,Russia
2356,237,44,2014-09-30,2014-10-14,2014-10-10,3,98.37,Flashpoint,7429 Rusk Street,Non Sung,,,Thailand
2357,659,44,2014-03-03,2014-03-17,2014-03-13,3,72.85,Myworks,01 2nd Drive,Sibubuhan,,,Indonesia
2358,306,60,2014-05-27,2014-06-10,2014-06-06,3,3.01,Quimm,1951 Carey Center,Badian,,,Philippines
2359,119,90,2013-12-04,2013-12-18,2013-12-14,1,57.93,Flashset,704 Nancy Way,Sanjing,,,China
2360,448,77,2014-09-15,2014-09-29,2014-09-25,3,73.27,Blogspan,83274 Oriole Center,Batarasa,,,Philippines
2361,837,42,2014-10-30,2014-11-13,2014-11-09,1,91.95,Lazz,08 Golf Parkway,Uherské Hradiště,,,Czech Republic
2362,595,32,2014-04-08,2014-04-22,2014-04-18,2,72.24,Twiyo,7145 Hooker Park,Qushi’an,,,China
2363,184,53,2014-08-26,2014-09-09,2014-09-05,1,12.65,Voomm,153 Melby Plaza,Chayek,,,Kyrgyzstan
2364,117,85,2013-12-15,2013-12-29,2013-12-25,1,99.45,Tanoodle,64243 Park Meadow Avenue,Sumberrojokrajan,,,Indonesia
2365,380,25,2014-01-07,2014-01-21,2014-01-17,2,51.06,Digitube,59609 Sundown Lane,Lennec,,,Philippines
2366,705,78,2014-03-29,2014-04-12,2014-04-08,3,83.6,Zoomdog,82 Loomis Pass,Sambirata,,,Indonesia
2367,234,2,2014-02-03,2014-02-17,2014-02-13,2,13.82,Riffpedia,16480 Cherokee Junction,Tampakan,,,Philippines
2368,582,51,2014-11-17,2014-12-01,2014-11-27,3,98.18,Thoughtworks,62 Dennis Hill,Pionerskiy,,,Russia
2369,854,36,2014-09-02,2014-09-16,2014-09-12,2,35.81,Tazzy,6840 Annamark Hill,Milanów,,,Poland
2370,773,11,2014-11-22,2014-12-06,2014-12-02,1,87.57,Skipstorm,8284 Hagan Street,Baoxing,,,China
2371,80,20,2014-02-22,2014-03-08,2014-03-04,3,15.32,Yata,1 Brown Road,Salamanca,,,Philippines
2372,397,43,2014-04-30,2014-05-14,2014-05-10,2,50.84,Wikivu,7 Sutteridge Plaza,Talun,,,Indonesia
2373,138,31,2014-09-14,2014-09-28,2014-09-24,2,72.8,Jayo,5 Morrow Court,Cartago,,,Colombia
2374,348,92,2013-12-08,2013-12-22,2013-12-18,2,77.29,Riffpath,98 Brentwood Lane,Mosetse,,,Botswana
2375,389,75,2014-10-19,2014-11-02,2014-10-29,2,48.45,Flashset,48 Holmberg Court,Herzliya Pituah,,,Israel
2376,549,95,2014-07-14,2014-07-28,2014-07-24,2,42.49,Zoombeat,39468 Kenwood Place,Kadupayung,,,Indonesia
2377,428,38,2014-04-17,2014-05-01,2014-04-27,2,79.91,Teklist,52 Forest Plaza,Leuburi,,,Indonesia
2378,267,44,2014-09-12,2014-09-26,2014-09-22,1,52.74,Jaloo,757 Melvin Avenue,Sarandë,,,Albania
2379,464,59,2014-02-19,2014-03-05,2014-03-01,1,81.11,Npath,7380 Division Way,Alacaygan,,,Philippines
2380,310,15,2014-03-23,2014-04-06,2014-04-02,3,52.45,Pixonyx,44 Memorial Terrace,Kamensk-Ural’skiy,,,Russia
2381,316,24,2014-09-28,2014-10-12,2014-10-08,1,38.45,Flashpoint,4 Sullivan Drive,Mandeman Daya,,,Indonesia
2382,662,56,2014-03-31,2014-04-14,2014-04-10,3,77.47,Realblab,75 Sutteridge Alley,Neochóri,,,Greece
2383,90,97,2014-07-09,2014-07-23,2014-07-19,2,24.33,Tavu,4 Milwaukee Terrace,Nkandla,,,South Africa
2384,900,43,2014-09-21,2014-10-05,2014-10-01,3,11.74,Devpulse,21818 Spenser Pass,Petřvald,,,Czech Republic
2385,753,54,2014-11-02,2014-11-16,2014-11-12,1,83.89,Riffpath,677 Mallory Lane,Thị Trấn Mường Lát,,,Vietnam
2386,564,2,2014-08-03,2014-08-17,2014-08-13,1,27.36,Twimm,73 Hanover Trail,Aghajari,,,Iran
2387,601,9,2014-02-02,2014-02-16,2014-02-12,3,96.43,Skyndu,741 Cardinal Plaza,Longtanping,,,China
2388,407,61,2014-07-01,2014-07-15,2014-07-11,1,6.23,Lazz,332 Mockingbird Crossing,La Romana,,,Dominican Republic
2389,68,90,2014-03-20,2014-04-03,2014-03-30,3,57.55,Yozio,64 Rowland Court,Maramag,,,Philippines
2390,97,23,2014-02-02,2014-02-16,2014-02-12,3,11.24,Feedmix,7110 Judy Lane,Ipoh,Perak,30532,Malaysia
2391,892,51,2014-01-17,2014-01-31,2014-01-27,2,54.45,Brainverse,04494 Stuart Plaza,Xiaomei,,,China
2392,435,44,2014-01-27,2014-02-10,2014-02-06,1,71.33,Yacero,44 Dunning Plaza,Sernancelhe,Viseu,3640-213,Portugal
2393,662,88,2014-07-27,2014-08-10,2014-08-06,1,47.26,Yodoo,61557 Crowley Avenue,Madīnat Sittah Uktūbar,,,Egypt
2394,675,6,2014-08-02,2014-08-16,2014-08-12,1,18.77,Innotype,710 Carioca Trail,Bangus Kulon,,,Indonesia
2395,180,32,2014-08-25,2014-09-08,2014-09-04,1,41.21,Wordware,4 Larry Street,Xinhe,,,China
2396,585,20,2014-04-08,2014-04-22,2014-04-18,2,54.52,Avaveo,2 Hanson Lane,Takanini,,,New Zealand
2397,637,83,2014-03-02,2014-03-16,2014-03-12,2,59.42,Oyonder,9493 Westport Road,Sicheng,,,China
2398,304,1,2014-07-03,2014-07-17,2014-07-13,2,95.07,Plajo,23177 Dahle Alley,Hicksville,New York,11854,United States
2399,488,6,2014-10-27,2014-11-10,2014-11-06,2,57.68,Devpoint,09 Huxley Plaza,Brongkah,,,Indonesia
2400,567,52,2014-03-20,2014-04-03,2014-03-30,3,80.52,Skyndu,5 Butterfield Hill,Puyan,,,China
2401,132,18,2014-01-26,2014-02-09,2014-02-05,3,76.86,Fivebridge,655 2nd Point,Auch,Midi-Pyrénées,32004 CEDEX,France
2402,353,7,2014-02-05,2014-02-19,2014-02-15,2,12.56,Blognation,36708 Merchant Trail,Roblin,,,Canada
2403,825,22,2014-11-07,2014-11-21,2014-11-17,2,39.13,Snaptags,3301 Donald Street,Wudan,,,China
2404,28,78,2014-08-09,2014-08-23,2014-08-19,1,31.16,Rhybox,230 Sullivan Point,Ban Lŭng,,,Cambodia
2405,314,34,2014-03-14,2014-03-28,2014-03-24,2,46.27,Realbridge,887 Cardinal Crossing,Sloboda,,,Russia
2406,247,13,2014-08-24,2014-09-07,2014-09-03,1,18.2,Buzzshare,22032 Banding Drive,Lilin Satu,,,Indonesia
2407,736,24,2014-10-23,2014-11-06,2014-11-02,1,81.5,Meeveo,88 Atwood Way,Lazaro Cardenas,Michoacan De Ocampo,60340,Mexico
2408,778,96,2014-11-05,2014-11-19,2014-11-15,2,46.8,Dynabox,74 3rd Court,Xiaoshiqiao,,,China
2409,776,48,2014-07-22,2014-08-05,2014-08-01,1,12.8,Browsezoom,9 Delaware Center,Caoyan,,,China
2410,305,54,2014-01-26,2014-02-09,2014-02-05,3,91.24,Skaboo,7431 Sachs Trail,Quận Sáu,,,Vietnam
2411,100,54,2014-06-09,2014-06-23,2014-06-19,2,43.5,Aimbo,689 Parkside Junction,Séguéla,,,Ivory Coast
2412,588,15,2014-05-22,2014-06-05,2014-06-01,2,59.33,Tagtune,0051 Caliangt Court,Lucas,,,Brazil
2413,512,63,2013-12-22,2014-01-05,2014-01-01,2,31.37,Twinte,82 Chinook Terrace,Krujë,,,Albania
2414,174,22,2013-12-07,2013-12-21,2013-12-17,1,79.53,Ainyx,3970 Loeprich Circle,Judita,,,Jordan
2415,451,96,2013-12-19,2014-01-02,2013-12-29,2,23.21,Lazzy,597 Pearson Plaza,Xinba,,,China
2416,511,59,2014-04-09,2014-04-23,2014-04-19,2,88.02,Oba,42 Forest Run Place,Moinhos,Porto,4610-695,Portugal
2417,59,100,2014-11-13,2014-11-27,2014-11-23,3,23.71,Demimbu,42 Riverside Park,Murmino,,,Russia
2418,905,59,2014-03-04,2014-03-18,2014-03-14,2,19.93,Zoozzy,228 Dawn Center,Tanshan,,,China
2419,148,52,2014-11-17,2014-12-01,2014-11-27,2,56.29,Edgetag,64 Florence Alley,Muara,,,Indonesia
2420,558,52,2014-05-12,2014-05-26,2014-05-22,3,87.82,Zoozzy,425 Sullivan Trail,Kosong,,,South Korea
2421,569,31,2014-03-31,2014-04-14,2014-04-10,2,39.95,Blognation,3 Nova Circle,Selat,,,Indonesia
2422,773,73,2014-10-22,2014-11-05,2014-11-01,3,72.32,Skilith,06421 Anniversary Point,Montemor-o-Velho,Coimbra,3140-253,Portugal
